temp,lambda,intensity
5000,1.45459696969697E-06,2932645399874.65
5000,1.48489898989899E-06,2772734166152.33
5000,1.51520101010101E-06,2622861897919.8
5000,1.54550303030303E-06,2482358864761.77
5000,1.57580505050505E-06,2350596821273.41
5000,1.60610707070707E-06,2226987718350.8
5000,1.63640909090909E-06,2110982103134.64
5000,1.66671111111111E-06,2002067318693.91
5000,1.69701313131313E-06,1899765587898.14
5000,1.72731515151515E-06,1803632045043.35
5000,1.75761717171717E-06,1713252762473.64
5000,1.78791919191919E-06,1628242806727.07
5000,1.81822121212121E-06,1548244348872.67
5000,1.84852323232323E-06,1472924846092.12
5000,1.87882525252525E-06,1401975305717.8
5000,1.90912727272727E-06,1335108638487.83
5000,1.93942929292929E-06,1272058104418.64
5000,1.96973131313131E-06,1212575852188.91
5000,2.00003333333333E-06,1156431551085.8
5000,2.03033535353535E-06,1103411113239.14
5000,2.06063737373737E-06,1053315502942.22
5000,2.09093939393939E-06,1005959629238.14
5000,2.12124141414141E-06,961171317565.486
5000,2.15154343434343E-06,918790356049.18
5000,2.18184545454545E-06,878667611947.625
5000,2.21214747474747E-06,840664213790.493
5000,2.24244949494949E-06,804650794836.027
5000,2.27275151515152E-06,770506793621.323
5000,2.30305353535354E-06,738119807557.705
5000,2.33335555555556E-06,707384995723.604
5000,2.36365757575758E-06,678204527219.93
5000,2.3939595959596E-06,650487071670.738
5000,2.42426161616162E-06,624147328669.721
5000,2.45456363636364E-06,599105593187.028
5000,2.48486565656566E-06,575287354158.315
5000,2.51516767676768E-06,552622923676.868
5000,2.5454696969697E-06,531047094399.066
5000,2.57577171717172E-06,510498822952.47
5000,2.60607373737374E-06,490920937304.199
5000,2.63637575757576E-06,472259866204.964
5000,2.66667777777778E-06,454465388971.179
5000,2.6969797979798E-06,437490404004.45
5000,2.72728181818182E-06,421290714574.672
5000,2.75758383838384E-06,405824830510.517
5000,2.78788585858586E-06,391053784549.761
5000,2.81818787878788E-06,376940962202.126
5000,2.8484898989899E-06,363451944069.778
5000,2.87879191919192E-06,350554359655.678
5000,2.90909393939394E-06,338217751768.31
5000,2.93939595959596E-06,326413450703.259
5000,2.96969797979798E-06,315114457448.253
5000,3E-06,304295335219.019
6000,1E-10,0
6000,3.04020202020202E-08,2.45997104236992E-13
6000,6.07040404040404E-08,991.661525452703
6000,9.10060606060606E-08,67915369.1614296
6000,1.21308080808081E-07,11685857778.2212
6000,1.51610101010101E-07,199570757857.89
6000,1.81912121212121E-07,1119859561037.38
6000,2.12214141414141E-07,3407418850318.62
6000,2.42516161616162E-07,7178938670690.57
6000,2.72818181818182E-07,11956904143545.7
6000,3.03120202020202E-07,17012861416763.1
6000,3.33422222222222E-07,21698380814889.7
6000,3.63724242424242E-07,25594017222457.3
6000,3.94026262626263E-07,28513960087962.2
6000,4.24328282828283E-07,30446678993145.2
6000,4.54630303030303E-07,31485758589055.2
6000,4.84932323232323E-07,31774306770041.2
6000,5.15234343434344E-07,31467906500236.8
6000,5.45536363636364E-07,30713339109245.8
6000,5.75838383838384E-07,29638395567360.7
6000,6.06140404040404E-07,28348581937460.1
6000,6.36442424242424E-07,26927661122111.5
6000,6.66744444444445E-07,25440044249402.6
6000,6.97046464646465E-07,23933848998308.5
6000,7.27348484848485E-07,22443979777321.9
6000,7.57650505050505E-07,20994917271833.7
6000,7.87952525252525E-07,19603097432020.4
6000,8.18254545454546E-07,18278863689165.1
6000,8.48556565656566E-07,17028026648669.8
6000,8.78858585858586E-07,15853085694048
6000,9.09160606060606E-07,14754170941261.6
6000,9.39462626262626E-07,13729760080343.4
6000,9.69764646464647E-07,12777217478190.5
6000,1.00006666666667E-06,11893194965047.6
6000,1.03036868686869E-06,11073926201316.6
6000,1.06067070707071E-06,10315439933366.9
6000,1.09097272727273E-06,9613711937246.54
6000,1.12127474747475E-06,8964770974257.95
6000,1.15157676767677E-06,8364770519890.87
6000,1.18187878787879E-06,7810035231665.65
6000,1.21218080808081E-06,7297088949966.22
6000,1.24248282828283E-06,6822669352807.09
6000,1.27278484848485E-06,6383733104282.3
6000,1.30308686868687E-06,5977454360282.75
6000,1.33338888888889E-06,5601218754457.43
6000,1.36369090909091E-06,5252614427606.36
6000,1.39399292929293E-06,4929421242080.29
6000,1.42429494949495E-06,4629599006349.35
6000,1.45459696969697E-06,4351275298343.92
6000,1.48489898989899E-06,4092733300065.48
6000,1.51520101010101E-06,3852399925519.57
6000,1.54550303030303E-06,3628834427979.45
6000,1.57580505050505E-06,3420717602404.45
6000,1.60610707070707E-06,3226841648035.87
6000,1.63640909090909E-06,3046100719877.37
6000,1.66671111111111E-06,2877482172235.18
6000,1.69701313131313E-06,2720058479954.76
6000,1.72731515151515E-06,2572979811342.96
6000,1.75761717171717E-06,2435467219428.13
6000,1.78791919191919E-06,2306806414000.45
6000,1.81822121212121E-06,2186342074905.13
6000,1.84852323232323E-06,2073472666671.42
6000,1.87882525252525E-06,1967645715260.93
6000,1.90912727272727E-06,1868353509147.8
6000,1.93942929292929E-06,1775129188835.33
6000,1.96973131313131E-06,1687543191076.46
6000,2.00003333333333E-06,1605200016360.4
6000,2.03033535353535E-06,1527735290556.41
6000,2.06063737373737E-06,1454813093901.42
6000,2.09093939393939E-06,1386123532733.69
6000,2.12124141414141E-06,1321380531482.65
6000,2.15154343434343E-06,1260319824406.41
6000,2.18184545454545E-06,1202697128415.86
6000,2.21214747474747E-06,1148286480033.92
6000,2.24244949494949E-06,1096878721113.01
6000,2.27275151515152E-06,1048280119376.84
6000,2.30305353535354E-06,1002311111170.73
6000,2.33335555555556E-06,958805155005.315
6000,2.36365757575758E-06,917607685569.621
6000,2.3939595959596E-06,878575158878.955
6000,2.42426161616162E-06,841574180119.37
6000,2.45456363636364E-06,806480706561.189
6000,2.48486565656566E-06,773179318646.715
6000,2.51516767676768E-06,741562553018.88
6000,2.5454696969697E-06,711530291854.777
6000,2.57577171717172E-06,682989203406.753
6000,2.60607373737374E-06,655852229139.69
6000,2.63637575757576E-06,630038113291.329
6000,2.66667777777778E-06,605470971077.67
6000,2.6969797979798E-06,582079892121.871
6000,2.72728181818182E-06,559798576006.478
6000,2.75758383838384E-06,538564997138.755
6000,2.78788585858586E-06,518321096380.48
6000,2.81818787878788E-06,499012497129.661
6000,2.8484898989899E-06,480588243754.776
6000,2.87879191919192E-06,463000560474.603
6000,2.90909393939394E-06,446204628950.648
6000,2.93939595959596E-06,430158383016.326
6000,2.96969797979798E-06,414822319109.183
6000,3E-06,400159321101.028
7000,1E-10,0
7000,3.04020202020202E-08,1.93513792091686E-08
7000,6.07040404040404E-08,280728.773966597
7000,9.10060606060606E-08,2934146471.50052
7000,1.21308080808081E-07,197075648880.491
7000,1.51610101010101E-07,1913538245656.55
7000,1.81912121212121E-07,7368422113222.38
7000,2.12214141414141E-07,17132546097429.4
7000,2.42516161616162E-07,29503100958893
7000,2.72818181818182E-07,42010245266621
7000,3.03120202020202E-07,52740264967130.5
7000,3.33422222222222E-07,60732191507227.6
7000,3.63724242424242E-07,65809011173034.4
7000,3.94026262626263E-07,68261269939118.5
7000,4.24328282828283E-07,68582308234586.3
7000,4.54630303030303E-07,67300904066921.4
7000,4.84932323232323E-07,64895237831637.3
7000,5.15234343434344E-07,61759506261991.7
7000,5.45536363636364E-07,58199546181941.4
7000,5.75838383838384E-07,54442021202765.5
7000,6.06140404040404E-07,50648358341825.3
7000,6.36442424242424E-07,46928964104110.7
7000,6.66744444444445E-07,43355774804407.4
7000,6.97046464646465E-07,39972534293473.3
7000,7.27348484848485E-07,36802833097542.5
7000,7.57650505050505E-07,33856204342422.1
7000,7.87952525252525E-07,31132641710295.4
7000,8.18254545454546E-07,28625887042209.6
7000,8.48556565656566E-07,26325784226503.4
7000,8.78858585858586E-07,24219938041475.3
7000,9.09160606060606E-07,22294863177027.7
7000,9.39462626262626E-07,20536763793249.2
7000,9.69764646464647E-07,18932048209947.3
7000,1.00006666666667E-06,17467655712460.1
7000,1.03036868686869E-06,16131251593309.1
7000,1.06067070707071E-06,14911331010085.2
7000,1.09097272727273E-06,13797260790197.3
7000,1.12127474747475E-06,12779279944036.5
7000,1.15157676767677E-06,11848473569653.1
7000,1.18187878787879E-06,10996730440971.6
7000,1.21218080808081E-06,10216691415019.9
7000,1.24248282828283E-06,9501693535605.36
7000,1.27278484848485E-06,8845713104078.48
7000,1.30308686868687E-06,8243309851376.01
7000,1.33338888888889E-06,7689573547708.66
7000,1.36369090909091E-06,7180073831386.64
7000,1.39399292929293E-06,6710813657126.58
7000,1.42429494949495E-06,6278186506718.16
7000,1.45459696969697E-06,5878937335083.95
7000,1.48489898989899E-06,5510127116592.63
7000,1.51520101010101E-06,5169100791360.73
7000,1.54550303030303E-06,4853458375872.76
7000,1.57580505050505E-06,4561028987057.63
7000,1.60610707070707E-06,4289847527230.82
7000,1.63640909090909E-06,4038133784281.12
7000,1.66671111111111E-06,3804273713808.8
7000,1.69701313131313E-06,3586802685292.08
7000,1.72731515151515E-06,3384390491184.49
7000,1.75761717171717E-06,3195827935062.97
7000,1.78791919191919E-06,3020014831857.03
7000,1.81822121212121E-06,2855949269357.1
7000,1.84852323232323E-06,2702717995367.4
7000,1.87882525252525E-06,2559487808903.98
7000,1.90912727272727E-06,2425497846693.15
7000,1.93942929292929E-06,2300052667907.75
7000,1.96973131313131E-06,2182516050631.48
7000,2.00003333333333E-06,2072305423029.39
7000,2.03033535353535E-06,1968886860702.1
7000,2.06063737373737E-06,1871770589293.45
7000,2.09093939393939E-06,1780506938188.09
7000,2.12124141414141E-06,1694682697155.8
7000,2.15154343434343E-06,1613917833149.41
7000,2.18184545454545E-06,1537862529211.84
7000,2.21214747474747E-06,1466194511660.95
7000,2.24244949494949E-06,1398616635456.42
7000,2.27275151515152E-06,1334854700964.28
7000,2.30305353535354E-06,1274655478270.02
7000,2.33335555555556E-06,1217784917793.1
7000,2.36365757575758E-06,1164026528262.14
7000,2.3939595959596E-06,1113179905155.95
7000,2.42426161616162E-06,1065059394529.71
7000,2.45456363636364E-06,1019492878756.12
7000,2.48486565656566E-06,976320672141.019
7000,2.51516767676768E-06,935394515642.952
7000,2.5454696969697E-06,896576661055.126
7000,2.57577171717172E-06,859739036011.979
7000,2.60607373737374E-06,824762482076.204
7000,2.63637575757576E-06,791536058957.601
7000,2.66667777777778E-06,759956408624.133
7000,2.6969797979798E-06,729927173697.84
7000,2.72728181818182E-06,701358465092.48
7000,2.75758383838384E-06,674166374353.583
7000,2.78788585858586E-06,648272526611.975
7000,2.81818787878788E-06,623603670464.514
7000,2.8484898989899E-06,600091301456.279
7000,2.87879191919192E-06,577671316161.313
7000,2.90909393939394E-06,556283694148.464
7000,2.93939595959596E-06,535872205378.497
7000,2.96969797979798E-06,516384140811.767
7000,3E-06,497770064215.139
8000,1E-10,0
8000,3.04020202020202E-08,9.08967530438999E-05
8000,6.07040404040404E-08,19374456.478303
8000,9.10060606060606E-08,49444396908.508
8000,1.21308080808081E-07,1640069932015.34
8000,1.51610101010101E-07,10426641421268.2
8000,1.81912121212121E-07,30272335729358.2
8000,2.12214141414141E-07,57532923301700.5
8000,2.42516161616162E-07,85180908767780.2
8000,2.72818181818182E-07,107868837462480
8000,3.03120202020202E-07,123331390723351
8000,3.33422222222222E-07,131608780319694
8000,3.63724242424242E-07,133896505243296
8000,3.94026262626263E-07,131723738772296
8000,4.24328282828283E-07,126521297638553
8000,4.54630303030303E-07,119454350976913
8000,4.84932323232323E-07,111396399469440
8000,5.15234343434344E-07,102964364882554
8000,5.45536363636364E-07,94571918915587.4
8000,5.75838383838384E-07,86481454215676.1
8000,6.06140404040404E-07,78847512744752.2
8000,6.36442424242424E-07,71750341051734.4
8000,6.66744444444445E-07,65220615760976.3
8000,6.97046464646465E-07,59257082903871.3
8000,7.27348484848485E-07,53838835511832.2
8000,7.57650505050505E-07,48933679487932.2
8000,7.87952525252525E-07,44503715493763.4
8000,8.18254545454546E-07,40508975598070.1
8000,8.48556565656566E-07,36909721115619.6
8000,8.78858585858586E-07,33667831746182.1
8000,9.09160606060606E-07,30747586821329.1
8000,9.39462626262626E-07,28116046714841.6
8000,9.69764646464647E-07,25743176931598.8
8000,1.00006666666667E-06,23601811574446.6
8000,1.03036868686869E-06,21667521126247.1
8000,1.06067070707071E-06,19918427616346.5
8000,1.09097272727273E-06,18334995281037.7
8000,1.12127474747475E-06,16899814661483.6
8000,1.15157676767677E-06,15597391226111.7
8000,1.18187878787879E-06,14413945023205
8000,1.21218080808081E-06,13337224845446.1
8000,1.24248282828283E-06,12356338425135.7
8000,1.27278484848485E-06,11461598934491.9
8000,1.30308686868687E-06,10644387304535
8000,1.33338888888889E-06,9897029437265.71
8000,1.36369090909091E-06,9212687158914.31
8000,1.39399292929293E-06,8585261672004.52
8000,1.42429494949495E-06,8009308260069.72
8000,1.45459696969697E-06,7479961047020.56
8000,1.48489898989899E-06,6992866690718.87
8000,1.51520101010101E-06,6544125982408.78
8000,1.54550303030303E-06,6130242420740.85
8000,1.57580505050505E-06,5748076925237.01
8000,1.60610707070707E-06,5394807945630.42
8000,1.63640909090909E-06,5067896308620.11
8000,1.66671111111111E-06,4765054221295.22
8000,1.69701313131313E-06,4484217920563.3
8000,1.72731515151515E-06,4223523520531.65
8000,1.75761717171717E-06,3981285665350.3
8000,1.78791919191919E-06,3755978644069.48
8000,1.81822121212121E-06,3546219667187.87
8000,1.84852323232323E-06,3350754042374.7
8000,1.87882525252525E-06,3168442019920.43
8000,1.90912727272727E-06,2998247107355.7
8000,1.93942929292929E-06,2839225677877.64
8000,1.96973131313131E-06,2690517719190.55
8000,2.00003333333333E-06,2551338588511.25
8000,2.03033535353535E-06,2420971656167.94
8000,2.06063737373737E-06,2298761734753.51
8000,2.09093939393939E-06,2184109203458.56
8000,2.12124141414141E-06,2076464748250.55
8000,2.15154343434343E-06,1975324648195.26
8000,2.18184545454545E-06,1880226546621.29
8000,2.21214747474747E-06,1790745653167.59
8000,2.24244949494949E-06,1706491329168.71
8000,2.27275151515152E-06,1627104014441.85
8000,2.30305353535354E-06,1552252458451.18
8000,2.33335555555556E-06,1481631223126.78
8000,2.36365757575758E-06,1414958428388.67
8000,2.3939595959596E-06,1351973714737.58
8000,2.42426161616162E-06,1292436400183.51
8000,2.45456363636364E-06,1236123811341.46
8000,2.48486565656566E-06,1182829770775.84
8000,2.51516767676768E-06,1132363224659.16
8000,2.5454696969697E-06,1084546996561.2
8000,2.57577171717172E-06,1039216654729.54
8000,2.60607373737374E-06,996219481588.24
8000,2.63637575757576E-06,955413535389.273
8000,2.66667777777778E-06,916666795021.186
8000,2.6969797979798E-06,879856379927.408
8000,2.72728181818182E-06,844867837928.084
8000,2.75758383838384E-06,811594494486.359
8000,2.78788585858586E-06,779936857624.288
8000,2.81818787878788E-06,749802073284.553
8000,2.8484898989899E-06,721103426460.651
8000,2.87879191919192E-06,693759883887.523
8000,2.90909393939394E-06,667695674503.461
8000,2.93939595959596E-06,642839904268.214
8000,2.96969797979798E-06,619126202256.7
8000,3E-06,596492395247.009
9000,1E-10,0
9000,3.04020202020202E-08,0.06522606239972
9000,6.07040404040404E-08,521816990.682713
9000,9.10060606060606E-08,444802034900.286
9000,1.21308080808081E-07,8523086524303.38
9000,1.51610101010101E-07,38979323061288
9000,1.81912121212121E-07,90860893399604.4
9000,2.12214141414141E-07,147636291394337
9000,2.42516161616162E-07,194397433972451
9000,2.72818181818182E-07,224796076014518
9000,3.03120202020202E-07,239102965517434
9000,3.33422222222222E-07,240611131160632
9000,3.63724242424242E-07,233217709630110
9000,3.94026262626263E-07,220313604130878
9000,4.24328282828283E-07,204463587650925
9000,4.54630303030303E-07,187446589765390
9000,4.84932323232323E-07,170415517479840
9000,5.15234343434344E-07,154067965958573
9000,5.45536363636364E-07,138788980716910
9000,5.75838383838384E-07,124758297830518
9000,6.06140404040404E-07,112026188144436
9000,6.36442424242424E-07,100565020631374
9000,6.66744444444445E-07,90303286880082.6
9000,6.97046464646465E-07,81147463857242.5
9000,7.27348484848485E-07,72995671744080.7
9000,7.57650505050505E-07,65745909838826.5
9000,7.87952525252525E-07,59300773431076.1
9000,8.18254545454546E-07,53569927937247.4
9000,8.48556565656566E-07,48471183958960.9
9000,8.78858585858586E-07,43930724079892.6
9000,9.09160606060606E-07,39882836668904.6
9000,9.39462626262626E-07,36269382705566.4
9000,9.69764646464647E-07,33039136939647.4
9000,1.00006666666667E-06,30147089639406.2
9000,1.03036868686869E-06,27553759719160.9
9000,1.06067070707071E-06,25224547444668.8
9000,1.09097272727273E-06,23129140733963.7
9000,1.12127474747475E-06,21240980353905.3
9000,1.15157676767677E-06,19536784118721.3
9000,1.18187878787879E-06,17996127253818.3
9000,1.21218080808081E-06,16601074564690
9000,1.24248282828283E-06,15335859406095.2
9000,1.27278484848485E-06,14186604331230.5
9000,1.30308686868687E-06,13141078490226.7
9000,1.33338888888889E-06,12188487199908.7
9000,1.36369090909091E-06,11319289533832.3
9000,1.39399292929293E-06,10525040229307.8
9000,1.42429494949495E-06,9798252644957.65
9000,1.45459696969697E-06,9132279911043.79
9000,1.48489898989899E-06,8521211787014.51
9000,1.51520101010101E-06,7959785073577.97
9000,1.54550303030303E-06,7443305720490.68
9000,1.57580505050505E-06,6967581028345.39
9000,1.60610707070707E-06,6528860566064.98
9000,1.63640909090909E-06,6123784619026.41
9000,1.66671111111111E-06,5749339149249.3
9000,1.69701313131313E-06,5402816392220.27
9000,1.72731515151515E-06,5081780337754.23
9000,1.75761717171717E-06,4784036447582.32
9000,1.78791919191919E-06,4507605052548.36
9000,1.81822121212121E-06,4250697949537.34
9000,1.84852323232323E-06,4011697784412.21
9000,1.87882525252525E-06,3789139863907.81
9000,1.90912727272727E-06,3581696088005.09
9000,1.93942929292929E-06,3388160735969.82
9000,1.96973131313131E-06,3207437874998.78
9000,2.00003333333333E-06,3038530191136.94
9000,2.03033535353535E-06,2880529068547.18
9000,2.06063737373737E-06,2732605765955.18
9000,2.09093939393939E-06,2594003558690.45
9000,2.12124141414141E-06,2464030731653.49
9000,2.15154343434343E-06,2342054323144.11
9000,2.18184545454545E-06,2227494532118.22
9000,2.21214747474747E-06,2119819712377.22
9000,2.24244949494949E-06,2018541886677.21
9000,2.27275151515152E-06,1923212721976.3
9000,2.30305353535354E-06,1833419914192.89
9000,2.33335555555556E-06,1748783937073.49
9000,2.36365757575758E-06,1668955115194
9000,2.3939595959596E-06,1593610985850.91
9000,2.42426161616162E-06,1522453918733.45
9000,2.45456363636364E-06,1455208965883.64
9000,2.48486565656566E-06,1391621917617.36
9000,2.51516767676768E-06,1331457542856.2
9000,2.5454696969697E-06,1274497994756.34
9000,2.57577171717172E-06,1220541364663.04
9000,2.60607373737374E-06,1169400369303.73
9000,2.63637575757576E-06,1120901157792.93
9000,2.66667777777778E-06,1074882226486.9
9000,2.6969797979798E-06,1031193431018.71
9000,2.72728181818182E-06,989695085987.491
9000,2.75758383838384E-06,950257143787.361
9000,2.78788585858586E-06,912758444957.538
9000,2.81818787878788E-06,877086033230.215
9000,2.8484898989899E-06,843134529158.464
9000,2.87879191919192E-06,810805556833.748
9000,2.90909393939394E-06,780007218760.821
9000,2.93939595959596E-06,750653614454.875
9000,2.96969797979798E-06,722664398769.098
9000,3E-06,695964376356.327
